year,date,day_of_year,week_num,site,transect,start_time,end_time,plant,pollinator,interactions,pollinator_family,pollinator_group,pollinator_sex,pollinator_2013,observer
2013,2013-06-27,178,6,twin_meadows,3,14:42:00,14:52:00,erigeron_flagellaris,syrphidae_spp,1,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-27,178,6,twin_meadows,2,14:52:00,15:02:00,erigeron_flagellaris,syrphidae_spp,2,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-28,179,6,shady_point,4,11:40:00,11:50:00,erigeron_flagellaris,syrphidae_spp,1,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-28,179,6,shady_point,2,11:40:00,11:50:00,erigeron_flagellaris,syrphidae_spp,2,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-25,176,6,twin_meadows,4,14:51:00,15:01:00,erigeron_flagellaris,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-26,177,6,shady_point,4,14:35:00,14:45:00,erigeron_flagellaris,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-26,177,6,twin_meadows,3,15:00:00,15:10:00,erigeron_flagellaris,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-26,177,6,twin_meadows,2,15:10:00,15:20:00,erigeron_flagellaris,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,shady_point,4,12:00:00,12:10:00,erigeron_flagellaris,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,shady_point,4,12:00:00,12:10:00,erigeron_flagellaris,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,2,10:42:00,10:52:00,erigeron_flagellaris,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,4,10:53:00,11:03:00,erigeron_flagellaris,systoechus_sp,4,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,4,10:53:00,11:03:00,erigeron_flagellaris,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,3,11:10:00,11:20:00,erigeron_flagellaris,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,shady_point,4,12:00:00,12:10:00,erigeron_flagellaris,tachinidae_sp_01,1,tachinidae,fly,NA,tachinidae_sp_01,JLC_PJC
2013,2013-07-03,184,7,twin_meadows,3,14:38:00,14:53:00,erigeron_flagellaris,megachile_relativa,2,megachilidae,bee,NA,megachile_relativa,JLC_PJC
2013,2013-07-03,184,7,twin_meadows,3,14:38:00,14:53:00,erigeron_flagellaris,syrphidae_spp,1,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-08-15,227,13,shady_point,2,13:20:00,13:35:00,erigeron_flagellaris,panurginus_ineptus,3,andrenidae,bee,NA,panurginus_ineptus,JLC_PJC
2013,2013-08-17,229,13,shady_point,3,11:30:00,11:45:00,erigeron_flagellaris,systoechus_sp,3,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-07-09,190,8,shady_point,1,11:25:00,11:40:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-10,191,8,shady_point,3,11:45:00,12:00:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-10,191,8,twin_meadows,1,13:25:00,13:40:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-11,192,8,twin_meadows,4,12:55:00,13:10:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-11,192,8,shady_point,3,14:20:00,14:35:00,erigeron_speciosus,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-11,192,8,shady_point,2,14:35:00,14:50:00,erigeron_speciosus,nymphalidae_spp,4,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-09,190,8,twin_meadows,1,13:35:00,13:50:00,erigeron_speciosus,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,JLC_PJC
2013,2013-07-19,200,9,shady_point,2,11:30:00,11:45:00,erigeron_speciosus,bombus_flavifrons,4,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-17,198,9,twin_meadows,1,11:45:00,12:00:00,erigeron_speciosus,bombus_sylvicola,3,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-18,199,9,shady_point,1,11:15:00,11:25:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-19,200,9,shady_point,1,11:45:00,12:00:00,erigeron_speciosus,lycaenidae_spp,4,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-19,200,9,twin_meadows,1,10:40:00,10:55:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-18,199,9,twin_meadows,4,10:30:00,10:40:00,erigeron_speciosus,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-19,200,9,shady_point,1,11:45:00,12:00:00,erigeron_speciosus,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-19,200,9,twin_meadows,2,10:25:00,10:40:00,erigeron_speciosus,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-16,197,9,shady_point,2,13:20:00,13:30:00,erigeron_speciosus,tachinidae_sp_01,3,tachinidae,fly,NA,tachinidae_sp_01,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,erigeron_speciosus,andrena_costillensis,2,andrenidae,bee,NA,andrena_costillensis,JLC_PJC
2013,2013-07-23,204,10,shady_point,1,13:20:00,13:35:00,erigeron_speciosus,bombus_appositus,13,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-23,204,10,shady_point,2,13:35:00,13:50:00,erigeron_speciosus,bombus_appositus,3,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-23,204,10,twin_meadows,4,14:25:00,14:40:00,erigeron_speciosus,bombus_appositus,4,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-23,204,10,shady_point,1,13:20:00,13:35:00,erigeron_speciosus,bombus_bifarius,4,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,12:30:00,12:45:00,erigeron_speciosus,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,erigeron_speciosus,bombus_bifarius,8,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,1,14:15:00,14:30:00,erigeron_speciosus,bombus_californicus,1,apidae,bee,worker,bombus_californicus,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,14:00:00,14:15:00,erigeron_speciosus,bombus_flavifrons,4,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,shady_point,3,14:45:00,15:00:00,erigeron_speciosus,bombus_flavifrons,1,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,14:00:00,14:15:00,erigeron_speciosus,bombus_flavifrons,7,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,erigeron_speciosus,bombus_flavifrons,12,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-23,204,10,shady_point,2,13:35:00,13:50:00,erigeron_speciosus,bombus_occidentalis,3,apidae,bee,worker,bombus_occidentalis,JLC_PJC
2013,2013-07-23,204,10,shady_point,3,13:50:00,14:05:00,erigeron_speciosus,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-23,204,10,twin_meadows,1,15:10:00,15:25:00,erigeron_speciosus,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,12:30:00,12:45:00,erigeron_speciosus,bombus_sylvicola,10,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,14:00:00,14:15:00,erigeron_speciosus,bombus_sylvicola,14,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,11:15:00,11:30:00,erigeron_speciosus,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,erigeron_speciosus,halictidae_spp_01,2,halictidae,bee,NA,halictus_spp,JLC_PJC
2013,2013-07-23,204,10,shady_point,3,13:50:00,14:05:00,erigeron_speciosus,lycaenidae_spp,2,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,12:30:00,12:45:00,erigeron_speciosus,lycaenidae_spp,2,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-23,204,10,shady_point,1,13:20:00,13:35:00,erigeron_speciosus,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,14:15:00,14:30:00,erigeron_speciosus,syrphidae_spp,4,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-07-23,204,10,twin_meadows,4,14:25:00,14:40:00,erigeron_speciosus,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-07-26,207,10,shady_point,1,12:30:00,12:45:00,erigeron_speciosus,thricops_septentrionalis,1,muscidae,fly,NA,thricops_septentrionalis,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,4,10:30:00,10:45:00,erigeron_speciosus,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-31,212,11,shady_point,2,12:10:00,12:25:00,erigeron_speciosus,bombus_flavifrons,5,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,twin_meadows,1,09:45:00,10:00:00,erigeron_speciosus,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-31,212,11,shady_point,1,11:55:00,12:10:00,erigeron_speciosus,lycaenidae_spp,11,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-31,212,11,shady_point,1,11:55:00,12:10:00,erigeron_speciosus,nymphalidae_spp,2,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-31,212,11,shady_point,2,12:10:00,12:25:00,erigeron_speciosus,syrphidae_spp,5,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-21,172,5,twin_meadows,3,15:14:00,15:24:00,eriogonum_subalpinum,osmia_bucephala,1,megachilidae,bee,NA,osmia_bucephala,JLC_PJC
2013,2013-06-21,172,5,twin_meadows,2,15:15:00,15:25:00,eriogonum_subalpinum,osmia_subaustralis,1,megachilidae,bee,NA,osmia_subaustralis,JLC_PJC
2013,2013-06-21,172,5,shady_point,4,14:42:00,14:52:00,eriogonum_subalpinum,pieris_rapa,1,pieridae,butterfly,NA,pieris_rapa,JLC_PJC
2013,2013-06-19,170,5,shady_point,3,10:27:00,10:37:00,eriogonum_subalpinum,syrphidae_spp,2,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-21,172,5,shady_point,3,14:00:00,14:10:00,eriogonum_subalpinum,syrphidae_spp,2,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-06-21,172,5,twin_meadows,3,15:36:00,15:46:00,eriogonum_subalpinum,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,4,10:53:00,11:03:00,eriogonum_subalpinum,chrysis_coerulans,1,chrysididae,wasp,NA,chrysis_coerulans,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,3,11:10:00,11:20:00,eriogonum_subalpinum,halictidae_spp_01,2,halictidae,bee,NA,halictus_spp,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,2,10:42:00,10:52:00,eriogonum_subalpinum,halictus_rubicundus,1,halictidae,bee,NA,halictus_rubicundus,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,2,10:42:00,10:52:00,eriogonum_subalpinum,lasioglossum_spp,1,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-06-28,179,6,shady_point,3,11:30:00,11:40:00,eriogonum_subalpinum,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-06-25,176,6,twin_meadows,3,14:40:00,14:50:00,eriogonum_subalpinum,megachile_pugnata,1,megachilidae,bee,NA,megachile_pugnata,JLC_PJC
2013,2013-06-28,179,6,twin_meadows,4,10:53:00,11:03:00,eriogonum_subalpinum,megachile_relativa,2,megachilidae,bee,NA,megachile_relativa,JLC_PJC
2013,2013-06-28,179,6,shady_point,4,12:00:00,12:10:00,eriogonum_subalpinum,scathophagidae_sp_01,3,scathophagidae,fly,NA,scathophagidae_sp_01,JLC_PJC
2013,2013-07-05,186,7,shady_point,3,13:55:00,14:10:00,eriogonum_subalpinum,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-05,186,7,twin_meadows,1,15:20:00,15:35:00,eriogonum_subalpinum,syrphidae_spp,1,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-07-02,183,7,twin_meadows,2,13:00:00,13:15:00,eriogonum_subalpinum,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,JLC_PJC
2013,2013-06-28,179,6,shady_point,1,11:30:00,11:40:00,eriogonum_umbellatum,halictidae_spp_01,1,halictidae,bee,NA,halictus_spp,JLC_PJC
2013,2013-06-28,179,6,shady_point,1,11:30:00,11:40:00,eriogonum_umbellatum,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-05,186,7,shady_point,2,13:40:00,13:55:00,eriogonum_umbellatum,halictus_rubicundus,2,halictidae,bee,NA,halictus_rubicundus,JLC_PJC
2013,2013-07-05,186,7,shady_point,3,13:55:00,14:10:00,eriogonum_umbellatum,lycaenidae_spp,2,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-02,183,7,shady_point,1,13:45:00,14:00:00,eriogonum_umbellatum,syrphidae_spp,1,syrphidae,fly,NA,syrphidae_spp,JLC_PJC
2013,2013-07-10,191,8,shady_point,4,11:30:00,11:45:00,eriogonum_umbellatum,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-10,191,8,shady_point,3,11:45:00,12:00:00,eriogonum_umbellatum,nymphalidae_spp,1,nymphalidae,butterfly,NA,nymphalidae_spp,JLC_PJC
2013,2013-07-10,191,8,shady_point,3,11:45:00,12:00:00,eriogonum_umbellatum,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,JLC_PJC
2013,2013-05-24,144,1,twin_meadows,2,12:04:00,12:19:00,erythronium_grandiflorum,andrena_cyanophila,1,andrenidae,bee,NA,andrena_cyanophila,JLC_PJC
2013,2013-05-24,144,1,twin_meadows,2,11:11:00,11:26:00,erythronium_grandiflorum,bombus_bifarius,1,apidae,bee,queen,bombus_bifarius,JLC_PJC
2013,2013-05-24,144,1,twin_meadows,1,12:05:00,12:20:00,erythronium_grandiflorum,lasioglossum_spp,2,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-05-24,144,1,twin_meadows,2,12:04:00,12:19:00,erythronium_grandiflorum,lasioglossum_spp,2,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-05-31,151,2,twin_meadows,4,11:50:00,12:05:00,erythronium_grandiflorum,andrena_cyanophila,1,andrenidae,bee,NA,andrena_cyanophila,JLC_PJC
2013,2013-06-01,152,2,twin_meadows,4,13:24:00,13:39:00,erythronium_grandiflorum,lasioglossum_spp,1,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-06-01,152,2,twin_meadows,3,13:05:00,13:20:00,erythronium_grandiflorum,lasioglossum_spp,2,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-06-01,152,2,twin_meadows,3,13:41:00,13:56:00,erythronium_grandiflorum,lasioglossum_spp,1,halictidae,bee,NA,lasioglossum_spp_01,JLC_PJC
2013,2013-07-17,198,9,shady_point,1,10:40:00,10:55:00,galium_boreale,lycaenidae_spp,1,lycaenidae,butterfly,NA,lycaenidae_spp,JLC_PJC
2013,2013-07-05,186,7,shady_point,2,13:40:00,13:55:00,helianthella_quinquenervis,bombus_appositus,4,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-02,183,7,twin_meadows,2,13:00:00,13:15:00,helianthella_quinquenervis,bombus_bifarius,1,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-09,190,8,shady_point,2,11:45:00,12:00:00,helianthella_quinquenervis,bombus_flavifrons,4,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-09,190,8,twin_meadows,2,13:20:00,13:35:00,helianthella_quinquenervis,bombus_flavifrons,2,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-11,192,8,twin_meadows,4,12:55:00,13:10:00,helianthella_quinquenervis,bombus_flavifrons,3,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-11,192,8,twin_meadows,4,12:55:00,13:10:00,helianthella_quinquenervis,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-11,192,8,twin_meadows,2,13:30:00,13:45:00,helianthella_quinquenervis,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-10,191,8,shady_point,2,12:00:00,12:15:00,helianthella_quinquenervis,osmia_montana,1,megachilidae,bee,NA,osmia_montana,JLC_PJC
2013,2013-07-11,192,8,twin_meadows,4,12:55:00,13:10:00,helianthella_quinquenervis,osmia_montana,4,megachilidae,bee,NA,osmia_montana,JLC_PJC
2013,2013-07-18,199,9,shady_point,2,11:25:00,11:35:00,helianthella_quinquenervis,arctophila_flagrans,4,syrphidae,fly,NA,arctophila_flagrans,JLC_PJC
2013,2013-07-16,197,9,twin_meadows,4,14:20:00,14:30:00,helianthella_quinquenervis,bombus_appositus,2,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-17,198,9,shady_point,2,10:20:00,10:35:00,helianthella_quinquenervis,bombus_appositus,8,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-17,198,9,twin_meadows,4,11:00:00,11:15:00,helianthella_quinquenervis,bombus_appositus,1,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-18,199,9,twin_meadows,4,10:30:00,10:40:00,helianthella_quinquenervis,bombus_appositus,3,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-19,200,9,twin_meadows,2,10:25:00,10:40:00,helianthella_quinquenervis,bombus_sylvicola,4,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,shady_point,3,14:45:00,15:00:00,helianthella_quinquenervis,bombus_flavifrons,2,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-19,200,9,twin_meadows,4,09:55:00,10:10:00,heliomeris_multiflora,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-23,204,10,twin_meadows,4,14:25:00,14:40:00,heliomeris_multiflora,bombus_appositus,3,apidae,bee,worker,bombus_appositus,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,2,11:45:00,12:00:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,1,12:10:00,12:25:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,2,14:00:00,14:15:00,heliomeris_multiflora,bombus_bifarius,8,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,12:45:00,13:00:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,14:15:00,14:30:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,1,14:15:00,14:30:00,heliomeris_multiflora,bombus_californicus,7,apidae,bee,worker,bombus_californicus,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,3,13:45:00,14:00:00,heliomeris_multiflora,bombus_flavifrons,5,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,11:15:00,11:30:00,heliomeris_multiflora,bombus_flavifrons,8,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,2,11:45:00,12:00:00,heliomeris_multiflora,bombus_flavifrons,1,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,13:30:00,13:45:00,heliomeris_multiflora,bombus_flavifrons,12,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,2,14:00:00,14:15:00,heliomeris_multiflora,bombus_flavifrons,1,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,12:45:00,13:00:00,heliomeris_multiflora,bombus_flavifrons,30,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,14:15:00,14:30:00,heliomeris_multiflora,bombus_flavifrons,18,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-23,204,10,shady_point,3,13:50:00,14:05:00,heliomeris_multiflora,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,4,11:15:00,11:30:00,heliomeris_multiflora,bombus_sylvicola,3,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,twin_meadows,2,14:00:00,14:15:00,heliomeris_multiflora,bombus_sylvicola,2,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,shady_point,3,14:45:00,15:00:00,heliomeris_multiflora,bombus_sylvicola,3,apidae,bee,worker,bombus_sylvicola,JLC_PJC
2013,2013-07-26,207,10,shady_point,2,14:15:00,14:30:00,heliomeris_multiflora,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,JLC_PJC
2013,2013-07-30,211,11,shady_point,1,11:40:00,11:55:00,heliomeris_multiflora,andrena_costillensis,3,andrenidae,bee,NA,andrena_costillensis,JLC_PJC
2013,2013-07-30,211,11,twin_meadows,2,10:00:00,10:15:00,heliomeris_multiflora,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-30,211,11,twin_meadows,4,10:30:00,10:45:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-30,211,11,shady_point,4,10:55:00,11:10:00,heliomeris_multiflora,bombus_bifarius,9,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-30,211,11,shady_point,2,11:25:00,11:40:00,heliomeris_multiflora,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-30,211,11,shady_point,1,11:40:00,11:55:00,heliomeris_multiflora,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,4,10:30:00,10:45:00,heliomeris_multiflora,bombus_bifarius,11,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,3,10:45:00,11:00:00,heliomeris_multiflora,bombus_bifarius,7,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,1,11:15:00,11:30:00,heliomeris_multiflora,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-31,212,11,shady_point,2,12:10:00,12:25:00,heliomeris_multiflora,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-08-03,215,11,twin_meadows,4,09:15:00,09:30:00,heliomeris_multiflora,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-08-03,215,11,twin_meadows,2,09:45:00,10:00:00,heliomeris_multiflora,bombus_bifarius,13,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-08-03,215,11,twin_meadows,1,10:00:00,10:15:00,heliomeris_multiflora,bombus_bifarius,25,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-08-03,215,11,shady_point,2,08:45:00,09:00:00,heliomeris_multiflora,bombus_bifarius,8,apidae,bee,worker,bombus_bifarius,JLC_PJC
2013,2013-07-30,211,11,twin_meadows,2,10:00:00,10:15:00,heliomeris_multiflora,bombus_flavifrons,18,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,twin_meadows,4,10:30:00,10:45:00,heliomeris_multiflora,bombus_flavifrons,7,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,shady_point,4,10:55:00,11:10:00,heliomeris_multiflora,bombus_flavifrons,14,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,shady_point,3,11:10:00,11:25:00,heliomeris_multiflora,bombus_flavifrons,10,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,shady_point,1,11:40:00,11:55:00,heliomeris_multiflora,bombus_flavifrons,2,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-30,211,11,shady_point,1,11:40:00,11:55:00,heliomeris_multiflora,bombus_flavifrons,4,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,4,10:30:00,10:45:00,heliomeris_multiflora,bombus_flavifrons,16,apidae,bee,male,bombus_flavifrons,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,4,10:30:00,10:45:00,heliomeris_multiflora,bombus_flavifrons,11,apidae,bee,worker,bombus_flavifrons,JLC_PJC
2013,2013-07-31,212,11,twin_meadows,2,11:00:00,11:15:00,heliomeris_multiflora,bombus_flavifrons,3,apidae,bee,worker,bombus_flavifrons,JLC_PJC
